image_id,annotation_path,instability_score
3024,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3024.json,1
3025,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3025.json,7
3026,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3026.json,1
3027,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3027.json,5
3028,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3028.json,7
3029,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3029.json,8
303,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\303.json,1
3030,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3030.json,3
3031,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3031.json,10
3032,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3032.json,0
3033,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3033.json,8
3034,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3034.json,6
3035,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3035.json,6
3036,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3036.json,1
3037,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3037.json,2
3038,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3038.json,4
3039,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3039.json,1
304,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\304.json,1
3040,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3040.json,1
3041,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3041.json,1
3042,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3042.json,1
3043,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3043.json,2
3044,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3044.json,3
3045,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3045.json,4
3046,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3046.json,2
3047,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3047.json,3
3048,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3048.json,2
3049,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3049.json,2
305,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\305.json,1
3050,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3050.json,3
3051,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3051.json,6
3052,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3052.json,11
3053,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3053.json,7
3054,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3054.json,4
3055,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3055.json,3
3056,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3056.json,1
3057,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3057.json,3
3058,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3058.json,1
3059,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3059.json,2
306,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\306.json,1
3060,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3060.json,1
3061,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3061.json,2
3062,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3062.json,2
3063,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3063.json,1
3064,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3064.json,1
3065,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3065.json,4
3066,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3066.json,1
3067,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3067.json,4
3068,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3068.json,1
3069,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3069.json,4
307,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\307.json,1
3070,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3070.json,4
3071,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3071.json,1
3072,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3072.json,2
3073,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3073.json,3
3074,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3074.json,3
3075,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3075.json,3
3076,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3076.json,1
3077,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3077.json,5
3078,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3078.json,9
3079,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3079.json,9
308,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\308.json,2
3080,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3080.json,5
3081,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3081.json,7
3082,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3082.json,2
3083,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3083.json,6
3084,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3084.json,6
3085,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3085.json,2
3086,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3086.json,1
3087,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3087.json,5
3088,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3088.json,2
3089,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3089.json,1
309,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\309.json,6
3090,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3090.json,3
3091,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3091.json,8
3092,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3092.json,1
3093,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3093.json,2
3094,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3094.json,1
3095,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3095.json,2
3096,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3096.json,4
3097,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3097.json,6
3098,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3098.json,3
3099,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3099.json,3
31,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\31.json,0
310,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\310.json,1
3100,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3100.json,6
3101,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3101.json,5
3102,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3102.json,3
3103,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3103.json,4
3104,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3104.json,8
3105,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3105.json,1
3106,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3106.json,2
3107,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3107.json,2
3108,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3108.json,2
3109,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3109.json,2
311,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\311.json,2
3110,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3110.json,1
3111,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3111.json,5
3112,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3112.json,6
3113,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3113.json,1
3114,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3114.json,2
3115,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3115.json,1
3116,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3116.json,6
3117,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3117.json,2
3118,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3118.json,1
3119,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3119.json,3
312,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\312.json,1
3120,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3120.json,3
3121,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3121.json,1
3122,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3122.json,2
3123,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3123.json,4
3124,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3124.json,2
3125,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3125.json,3
3126,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3126.json,1
3127,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3127.json,2
3128,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3128.json,9
3129,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3129.json,9
313,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\313.json,2
3130,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3130.json,2
3131,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3131.json,2
3132,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3132.json,3
3133,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3133.json,7
3134,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3134.json,1
3135,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3135.json,3
3136,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3136.json,1
3137,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3137.json,12
3138,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3138.json,1
3139,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3139.json,4
314,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\314.json,1
3140,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3140.json,1
3141,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3141.json,7
3142,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3142.json,2
3143,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3143.json,1
3144,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3144.json,1
3145,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3145.json,1
3146,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3146.json,4
3147,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3147.json,1
3148,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3148.json,2
3149,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3149.json,3
315,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\315.json,1
3150,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3150.json,1
3151,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3151.json,1
3152,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3152.json,1
3153,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3153.json,4
3154,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3154.json,2
3155,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3155.json,2
3156,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3156.json,4
3157,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3157.json,3
3158,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3158.json,2
3159,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3159.json,1
316,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\316.json,2
3160,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3160.json,1
3161,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3161.json,1
3162,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3162.json,1
3163,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3163.json,4
3164,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3164.json,8
3165,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3165.json,1
3166,C:\Users\akshi\Downloads\Open-Pit-Mine-Object-Detection-Dataset\Open-Pit-Mine-Object-Detection-Dataset\annotation\3166.json,2
